,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX
1342,2017-01-22,Bayer Leverkusen,Hertha BSC,3,1,0,1.67,3.7,5.5,1.7,3.75,5.25,2501,2390,1342
1343,2017-01-27,FC Schalke 04,Eintracht Frankfurt,0,1,2,1.73,3.6,5.25,1.75,3.6,5.0,2452,2531,1343
1344,2017-01-28,FC Ingolstadt 04,Hamburger SV,3,1,0,2.2,3.2,3.6,2.15,3.25,3.6,2311,2340,1344
1345,2017-01-28,Bayer Leverkusen,Borussia Mönchengladbach,2,3,2,1.85,3.6,4.33,1.83,3.7,4.33,2486,2534,1345
1346,2017-01-28,RB Leipzig,TSG 1899 Hoffenheim,2,1,0,1.73,3.75,4.8,1.72,3.7,5.0,2492,2525,1346
1347,2017-01-28,Werder Bremen,Bayern München,1,2,2,15.0,6.5,1.2,15.5,7.25,1.18,2357,2726,1347
1348,2017-01-28,VfL Wolfsburg,FC Augsburg,1,2,2,1.95,3.5,4.0,1.95,3.5,3.9,2429,2335,1348
1349,2017-01-28,SV Darmstadt 98,1. FC Köln,1,6,2,3.6,3.3,2.15,3.75,3.3,2.1,2238,2289,1349
1350,2017-01-29,SC Freiburg,Hertha BSC,2,1,0,2.5,3.25,2.9,2.45,3.4,2.9,2386,2390,1350
1351,2017-01-29,1. FSV Mainz 05,Borussia Dortmund,1,1,1,5.25,4.2,1.62,5.25,4.1,1.62,2397,2610,1351
1352,2017-02-03,Hamburger SV,Bayer Leverkusen,1,0,0,3.1,3.3,2.35,3.1,3.4,2.3,2357,2555,1352
1353,2017-02-04,Bayern München,FC Schalke 04,1,1,1,1.2,7.5,13.0,1.2,6.75,14.5,2784,2461,1353
1354,2017-02-04,Borussia Dortmund,RB Leipzig,1,0,0,1.67,3.8,5.25,1.7,4.0,4.75,2669,2638,1354
1355,2017-02-04,Hertha BSC,FC Ingolstadt 04,1,0,0,2.15,3.1,3.8,2.05,3.2,4.0,2453,2215,1355
1356,2017-02-04,TSG 1899 Hoffenheim,1. FSV Mainz 05,4,0,0,1.8,3.8,4.33,1.85,3.6,4.33,2472,2349,1356
1357,2017-02-04,Borussia Mönchengladbach,SC Freiburg,3,0,0,1.73,3.8,4.75,1.75,3.8,4.6,2464,2414,1357
1358,2017-02-04,1. FC Köln,VfL Wolfsburg,1,0,0,2.05,3.4,3.75,2.05,3.4,3.7,2463,2471,1358
1359,2017-02-05,Eintracht Frankfurt,SV Darmstadt 98,2,0,0,1.55,3.8,7.0,1.57,4.0,6.25,2472,2204,1359
1360,2017-02-05,FC Augsburg,Werder Bremen,3,2,0,2.1,3.5,3.5,2.15,3.4,3.4,2398,2492,1360
1361,2017-02-10,1. FSV Mainz 05,FC Augsburg,2,0,0,2.1,3.25,3.8,2.1,3.25,3.8,2390,2335,1361
1362,2017-02-11,SV Darmstadt 98,Borussia Dortmund,2,1,0,9.0,5.0,1.36,7.25,5.0,1.4,2252,2610,1362
1363,2017-02-11,Werder Bremen,Borussia Mönchengladbach,0,1,2,2.88,3.5,2.4,2.85,3.5,2.4,2369,2534,1363
1364,2017-02-11,FC Schalke 04,Hertha BSC,2,0,0,1.85,3.5,4.5,1.85,3.5,4.5,2478,2390,1364
1365,2017-02-11,Bayer Leverkusen,Eintracht Frankfurt,3,0,0,1.91,3.5,4.2,1.87,3.5,4.33,2515,2531,1365
1366,2017-02-11,RB Leipzig,Hamburger SV,0,3,2,1.5,4.2,7.0,1.48,4.4,6.75,2476,2340,1366
1367,2017-02-11,FC Ingolstadt 04,Bayern München,0,2,2,8.5,5.0,1.36,8.5,5.5,1.33,2333,2726,1367
1368,2017-02-12,SC Freiburg,1. FC Köln,2,1,0,2.7,3.1,2.8,2.65,3.25,2.75,2399,2289,1368
1369,2017-02-12,VfL Wolfsburg,TSG 1899 Hoffenheim,2,1,0,2.5,3.4,2.8,2.5,3.3,2.85,2431,2525,1369
1370,2017-02-17,FC Augsburg,Bayer Leverkusen,1,3,2,3.25,3.25,2.25,2.95,3.4,2.3,2394,2555,1370
1371,2017-02-18,Borussia Dortmund,VfL Wolfsburg,3,0,0,1.44,4.5,7.5,1.4,4.6,7.25,2665,2471,1371
1372,2017-02-18,Eintracht Frankfurt,FC Ingolstadt 04,0,2,2,2.05,3.1,4.2,2.1,3.1,3.75,2420,2215,1372
1373,2017-02-18,Hamburger SV,SC Freiburg,2,2,1,2.05,3.4,3.75,2.05,3.4,3.5,2380,2414,1373
1374,2017-02-18,Hertha BSC,Bayern München,1,1,1,10.0,4.33,1.36,8.0,4.75,1.36,2460,2726,1374
1375,2017-02-18,TSG 1899 Hoffenheim,SV Darmstadt 98,2,0,0,1.45,4.5,7.5,1.45,4.5,6.25,2479,2204,1375
1376,2017-02-18,1. FSV Mainz 05,Werder Bremen,0,2,2,1.95,3.5,4.0,2.0,3.4,3.6,2413,2492,1376
1377,2017-02-19,1. FC Köln,FC Schalke 04,1,1,1,2.5,3.1,3.1,2.45,3.25,2.8,2438,2461,1377
1378,2017-02-19,Borussia Mönchengladbach,RB Leipzig,1,2,2,2.6,3.2,2.8,2.45,3.3,2.75,2473,2638,1378
1379,2017-02-24,VfL Wolfsburg,Werder Bremen,1,2,2,1.91,3.5,4.2,1.91,3.75,4.1,2418,2492,1379
1380,2017-02-25,Bayer Leverkusen,1. FSV Mainz 05,0,2,2,1.73,3.8,4.75,1.72,3.75,5.0,2483,2349,1380
1381,2017-02-25,RB Leipzig,1. FC Köln,3,1,0,1.67,3.75,5.5,1.67,3.8,5.25,2487,2289,1381
1382,2017-02-25,SC Freiburg,Borussia Dortmund,0,3,2,5.75,4.2,1.57,5.75,4.2,1.57,2403,2610,1382
1383,2017-02-25,SV Darmstadt 98,FC Augsburg,1,2,2,2.8,3.25,2.6,2.85,3.1,2.65,2236,2335,1383
1384,2017-02-25,Hertha BSC,Eintracht Frankfurt,2,0,0,2.05,3.2,4.0,2.1,3.25,3.7,2448,2531,1384
1385,2017-02-25,Bayern München,Hamburger SV,8,0,0,1.14,8.5,19.0,1.16,8.0,16.5,2787,2340,1385
1386,2017-02-26,FC Schalke 04,TSG 1899 Hoffenheim,1,1,1,2.05,3.4,3.8,2.05,3.5,3.6,2472,2525,1386
1387,2017-02-26,FC Ingolstadt 04,Borussia Mönchengladbach,0,2,2,2.7,3.1,2.8,2.7,3.2,2.75,2312,2534,1387
1388,2017-03-03,FC Augsburg,RB Leipzig,2,2,1,4.2,3.5,1.91,4.25,3.5,1.9,2382,2638,1388
1389,2017-03-04,Borussia Dortmund,Bayer Leverkusen,6,2,0,1.5,4.33,6.5,1.45,4.5,7.0,2658,2555,1389
1390,2017-03-04,1. FC Köln,Bayern München,0,3,2,8.5,4.75,1.4,8.25,4.6,1.4,2430,2726,1390
1391,2017-03-04,TSG 1899 Hoffenheim,FC Ingolstadt 04,5,2,0,1.75,3.75,4.75,1.7,3.7,5.25,2487,2215,1391
1392,2017-03-04,1. FSV Mainz 05,VfL Wolfsburg,1,1,1,2.25,3.4,3.2,2.25,3.4,3.25,2397,2471,1392
1393,2017-03-04,Borussia Mönchengladbach,FC Schalke 04,4,2,0,2.3,3.3,3.2,2.25,3.3,3.3,2482,2461,1393
1394,2017-03-04,Werder Bremen,SV Darmstadt 98,2,0,0,1.67,4.0,5.0,1.67,3.8,5.25,2395,2204,1394
1395,2017-03-05,Hamburger SV,Hertha BSC,1,0,0,2.45,3.2,3.0,2.55,3.1,3.0,2395,2390,1395
1396,2017-03-05,Eintracht Frankfurt,SC Freiburg,1,2,2,2.1,3.5,3.5,2.1,3.3,3.7,2407,2414,1396
1397,2017-03-10,Bayer Leverkusen,Werder Bremen,1,1,1,1.5,4.33,6.5,1.53,4.33,6.0,2469,2492,1397
1398,2017-03-11,SV Darmstadt 98,1. FSV Mainz 05,2,1,0,3.5,3.25,2.2,3.3,3.4,2.2,2246,2349,1398
1399,2017-03-11,SC Freiburg,TSG 1899 Hoffenheim,1,1,1,3.0,3.4,2.38,3.0,3.4,2.35,2405,2525,1399
1400,2017-03-11,Hertha BSC,Borussia Dortmund,2,1,0,5.25,4.0,1.65,5.25,3.9,1.65,2450,2610,1400
1401,2017-03-11,FC Ingolstadt 04,1. FC Köln,2,2,1,2.5,3.1,3.1,2.55,3.2,2.9,2312,2289,1401
1402,2017-03-11,RB Leipzig,VfL Wolfsburg,0,1,2,1.62,3.8,6.0,1.6,4.0,5.75,2452,2471,1402
1403,2017-03-11,Bayern München,Eintracht Frankfurt,3,0,0,1.13,9.0,21.0,1.11,9.0,26.0,2800,2531,1403
1404,2017-03-12,Hamburger SV,Borussia Mönchengladbach,2,1,0,2.75,3.3,2.6,2.75,3.3,2.6,2397,2534,1404
1405,2017-03-12,FC Schalke 04,FC Augsburg,3,0,0,1.75,3.5,5.25,1.75,3.6,5.0,2483,2335,1405
1406,2017-03-17,Borussia Dortmund,FC Ingolstadt 04,1,0,0,1.3,5.5,10.5,1.3,5.25,10.5,2659,2215,1406
1407,2017-03-18,1. FC Köln,Hertha BSC,4,2,0,2.38,3.2,3.2,2.35,3.2,3.25,2434,2390,1407
1408,2017-03-18,FC Augsburg,SC Freiburg,1,1,1,2.4,3.3,3.0,2.45,3.3,2.95,2378,2414,1408
1409,2017-03-18,Eintracht Frankfurt,Hamburger SV,0,0,1,2.2,3.2,3.5,2.3,3.3,3.2,2406,2340,1409
1410,2017-03-18,TSG 1899 Hoffenheim,Bayer Leverkusen,1,0,0,2.15,3.6,3.3,2.15,3.6,3.3,2512,2555,1410
1411,2017-03-18,Werder Bremen,RB Leipzig,3,0,0,3.5,3.6,2.05,3.7,3.4,2.05,2437,2638,1411
1412,2017-03-18,VfL Wolfsburg,SV Darmstadt 98,1,0,0,1.5,4.0,7.5,1.53,4.2,6.25,2440,2204,1412
1413,2017-03-19,1. FSV Mainz 05,FC Schalke 04,0,1,2,2.63,3.5,2.63,2.65,3.4,2.65,2375,2461,1413
1414,2017-03-19,Borussia Mönchengladbach,Bayern München,0,1,2,8.0,4.75,1.4,7.0,5.0,1.42,2478,2726,1414
1415,2017-03-31,Hertha BSC,TSG 1899 Hoffenheim,1,3,2,2.9,3.1,2.6,2.7,3.4,2.6,2426,2525,1415
1416,2017-04-01,FC Schalke 04,Borussia Dortmund,1,1,1,3.75,3.6,2.0,3.75,3.7,1.95,2468,2610,1416
1417,2017-04-01,RB Leipzig,SV Darmstadt 98,4,0,0,1.36,5.0,9.0,1.36,5.5,7.75,2470,2204,1417
1418,2017-04-01,Hamburger SV,1. FC Köln,2,1,0,2.38,3.2,3.2,2.35,3.3,3.1,2402,2289,1418
1419,2017-04-01,Eintracht Frankfurt,Borussia Mönchengladbach,0,0,1,2.5,3.3,2.9,2.65,3.3,2.7,2397,2534,1419
1420,2017-04-01,Bayern München,FC Augsburg,6,0,0,1.1,10.0,26.0,1.09,11.0,23.0,2786,2335,1420
1421,2017-04-01,SC Freiburg,Werder Bremen,2,5,2,2.25,3.5,3.2,2.3,3.4,3.1,2398,2492,1421
1422,2017-04-02,FC Ingolstadt 04,1. FSV Mainz 05,2,1,0,2.1,3.3,3.8,2.15,3.3,3.5,2338,2349,1422
1423,2017-04-02,Bayer Leverkusen,VfL Wolfsburg,3,3,1,1.8,3.75,4.5,1.83,3.7,4.33,2475,2471,1423
1424,2017-04-04,Werder Bremen,FC Schalke 04,3,0,0,3.0,3.5,2.3,3.1,3.5,2.25,2456,2461,1424
1425,2017-04-04,Borussia Dortmund,Hamburger SV,3,0,0,1.29,5.75,10.0,1.3,5.75,9.0,2654,2340,1425
1426,2017-04-04,1. FC Köln,Eintracht Frankfurt,1,0,0,2.35,3.2,3.2,2.35,3.1,3.3,2431,2531,1426
1427,2017-04-04,TSG 1899 Hoffenheim,Bayern München,1,0,0,6.0,4.6,1.5,6.0,4.6,1.5,2516,2726,1427
1428,2017-04-05,Borussia Mönchengladbach,Hertha BSC,1,0,0,1.83,3.5,4.5,1.8,3.6,4.6,2497,2390,1428
1429,2017-04-05,1. FSV Mainz 05,RB Leipzig,2,3,2,3.4,3.4,2.15,3.3,3.5,2.15,2356,2638,1429
1430,2017-04-05,VfL Wolfsburg,SC Freiburg,0,1,2,1.73,3.75,5.0,1.72,3.9,4.75,2412,2414,1430
1431,2017-04-05,FC Augsburg,FC Ingolstadt 04,2,3,2,2.7,3.1,2.8,2.6,3.1,2.9,2353,2215,1431
1432,2017-04-05,SV Darmstadt 98,Bayer Leverkusen,0,2,2,5.0,3.8,1.7,5.0,4.0,1.67,2224,2555,1432
1433,2017-04-07,Eintracht Frankfurt,Werder Bremen,2,2,1,2.0,3.5,3.8,2.0,3.6,3.7,2393,2492,1433
1434,2017-04-08,Bayern München,Borussia Dortmund,4,1,0,1.62,4.0,5.5,1.6,4.1,5.5,2789,2610,1434
1435,2017-04-08,1. FC Köln,Borussia Mönchengladbach,2,3,2,2.63,3.2,2.8,2.6,3.3,2.75,2419,2534,1435
1436,2017-04-08,SC Freiburg,1. FSV Mainz 05,1,0,0,2.38,3.4,3.0,2.4,3.5,2.85,2392,2349,1436
1437,2017-04-08,Hamburger SV,TSG 1899 Hoffenheim,2,1,0,3.5,3.5,2.1,3.5,3.5,2.1,2408,2525,1437
1438,2017-04-08,RB Leipzig,Bayer Leverkusen,1,0,0,1.91,3.6,4.0,1.95,3.6,3.8,2494,2555,1438
1439,2017-04-08,FC Schalke 04,VfL Wolfsburg,4,1,0,2.0,3.5,3.75,2.05,3.5,3.6,2465,2471,1439
1440,2017-04-09,Hertha BSC,FC Augsburg,2,0,0,1.75,3.5,5.25,1.78,3.5,5.0,2424,2335,1440
1441,2017-04-09,FC Ingolstadt 04,SV Darmstadt 98,3,2,0,1.5,4.0,7.5,1.53,4.1,6.5,2331,2204,1441
1442,2017-04-15,VfL Wolfsburg,FC Ingolstadt 04,3,0,0,2.0,3.3,3.75,1.95,3.4,3.8,2415,2215,1442
1443,2017-04-15,RB Leipzig,SC Freiburg,4,0,0,1.44,4.33,7.0,1.44,4.4,6.75,2495,2414,1443
1444,2017-04-15,TSG 1899 Hoffenheim,Borussia Mönchengladbach,5,3,0,2.0,3.5,3.6,2.0,3.3,3.7,2527,2534,1444
1445,2017-04-15,Bayer Leverkusen,Bayern München,0,0,1,4.75,4.2,1.62,4.6,4.33,1.6,2461,2726,1445
1446,2017-04-15,Borussia Dortmund,Eintracht Frankfurt,3,1,0,1.44,4.33,7.0,1.36,4.6,8.25,2666,2531,1446
1447,2017-04-15,1. FSV Mainz 05,Hertha BSC,1,0,0,2.25,3.2,3.3,2.25,3.4,3.0,2378,2390,1447
1448,2017-04-15,FC Augsburg,1. FC Köln,2,1,0,2.8,3.2,2.55,2.7,3.3,2.5,2353,2289,1448
1449,2017-04-16,SV Darmstadt 98,FC Schalke 04,2,1,0,5.75,3.8,1.6,4.75,3.9,1.65,2258,2461,1449
1450,2017-04-16,Werder Bremen,Hamburger SV,2,1,0,2.25,3.4,3.1,2.15,3.4,3.2,2476,2340,1450
1451,2017-04-21,1. FC Köln,TSG 1899 Hoffenheim,1,1,1,3.0,3.4,2.38,3.0,3.4,2.35,2429,2525,1451
1452,2017-04-22,Borussia Mönchengladbach,Borussia Dortmund,2,3,2,3.5,3.7,2.05,3.5,3.6,2.05,2463,2610,1452
1453,2017-04-22,FC Ingolstadt 04,Werder Bremen,2,4,2,2.2,3.5,3.2,2.25,3.5,3.1,2326,2492,1453
1454,2017-04-22,Hamburger SV,SV Darmstadt 98,1,2,2,1.4,4.75,8.0,1.44,4.5,7.75,2370,2204,1454
1455,2017-04-22,Eintracht Frankfurt,FC Augsburg,3,1,0,1.75,3.6,5.0,1.75,3.75,4.75,2420,2335,1455
1456,2017-04-22,Hertha BSC,VfL Wolfsburg,1,0,0,2.5,3.3,2.9,2.45,3.4,2.9,2422,2471,1456
1457,2017-04-22,Bayern München,1. FSV Mainz 05,2,2,1,1.18,7.0,17.0,1.19,7.25,14.0,2763,2349,1457
1458,2017-04-23,SC Freiburg,Bayer Leverkusen,2,1,0,3.4,3.6,2.1,3.3,3.5,2.15,2380,2555,1458
1459,2017-04-23,FC Schalke 04,RB Leipzig,1,1,1,3.0,3.5,2.3,2.9,3.5,2.4,2486,2638,1459
1460,2017-04-28,Bayer Leverkusen,FC Schalke 04,1,4,2,2.1,3.5,3.5,2.0,3.4,3.6,2437,2461,1460
1461,2017-04-29,VfL Wolfsburg,Bayern München,0,6,2,8.0,4.75,1.4,7.75,4.75,1.36,2425,2726,1461
1462,2017-04-29,Werder Bremen,Hertha BSC,2,0,0,2.05,3.5,3.6,2.0,3.5,3.5,2476,2390,1462
1463,2017-04-29,1. FSV Mainz 05,Borussia Mönchengladbach,1,2,2,2.2,3.4,3.3,2.2,3.25,3.25,2370,2534,1463
1464,2017-04-29,Borussia Dortmund,1. FC Köln,0,0,1,1.29,5.75,10.0,1.26,6.0,8.75,2679,2289,1464
1465,2017-04-29,SV Darmstadt 98,SC Freiburg,3,0,0,3.3,3.3,2.25,3.2,3.3,2.2,2281,2414,1465
1466,2017-04-29,RB Leipzig,FC Ingolstadt 04,0,0,1,1.45,4.5,7.0,1.45,4.25,6.75,2507,2215,1466
1467,2017-04-30,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,0,0,1.57,4.0,6.0,1.55,4.0,5.75,2528,2531,1467
1468,2017-04-30,FC Augsburg,Hamburger SV,4,0,0,2.5,3.3,2.9,2.45,3.2,2.85,2378,2340,1468
1469,2017-05-05,1. FC Köln,Werder Bremen,4,3,0,2.55,3.5,2.7,2.5,3.5,2.75,2442,2492,1469
1470,2017-05-06,Bayern München,SV Darmstadt 98,1,0,0,1.07,13.0,26.0,1.06,14.0,26.0,2778,2204,1470
1471,2017-05-06,Borussia Dortmund,TSG 1899 Hoffenheim,2,1,0,1.5,4.75,5.75,1.5,5.0,5.5,2673,2525,1471
1472,2017-05-06,Eintracht Frankfurt,VfL Wolfsburg,0,2,2,2.6,3.4,2.7,2.6,3.4,2.7,2381,2471,1472
1473,2017-05-06,Hertha BSC,RB Leipzig,1,4,2,3.5,3.5,2.1,3.4,3.4,2.15,2416,2638,1473
1474,2017-05-06,FC Ingolstadt 04,Bayer Leverkusen,1,1,1,2.38,3.5,2.9,2.45,3.6,2.75,2331,2555,1474
1475,2017-05-06,Borussia Mönchengladbach,FC Augsburg,1,1,1,1.73,3.8,4.75,1.7,4.0,4.75,2468,2335,1475
1476,2017-05-07,SC Freiburg,FC Schalke 04,2,0,0,3.3,3.5,2.15,3.4,3.6,2.1,2394,2461,1476
1477,2017-05-07,Hamburger SV,1. FSV Mainz 05,0,0,1,2.38,3.4,3.0,2.3,3.4,3.1,2372,2349,1477
1478,2017-05-13,FC Augsburg,Borussia Dortmund,1,1,1,6.0,4.6,1.5,6.0,4.75,1.48,2391,2610,1478
1479,2017-05-13,SV Darmstadt 98,Hertha BSC,0,2,2,3.5,3.4,2.15,3.5,3.5,2.1,2275,2390,1479
1480,2017-05-13,SC Freiburg,FC Ingolstadt 04,1,1,1,2.38,3.5,2.9,2.4,3.5,2.9,2391,2215,1480
1481,2017-05-13,Bayer Leverkusen,1. FC Köln,2,2,1,2.1,3.5,3.5,2.1,3.5,3.5,2460,2289,1481
1482,2017-05-13,1. FSV Mainz 05,Eintracht Frankfurt,4,2,0,1.7,3.8,5.0,1.72,3.75,5.0,2373,2531,1482
1483,2017-05-13,RB Leipzig,Bayern München,4,5,2,3.75,3.7,1.95,3.9,3.8,1.9,2500,2726,1483
1484,2017-05-13,FC Schalke 04,Hamburger SV,1,1,1,2.05,3.75,3.5,2.05,3.6,3.5,2461,2340,1484
1485,2017-05-13,Werder Bremen,TSG 1899 Hoffenheim,3,5,2,2.63,3.6,2.55,2.65,3.75,2.45,2457,2525,1485
1486,2017-05-13,VfL Wolfsburg,Borussia Mönchengladbach,1,1,1,1.95,3.6,4.0,2.0,3.7,3.6,2414,2534,1486
1487,2017-05-20,Borussia Mönchengladbach,SV Darmstadt 98,2,2,1,1.33,5.5,8.5,1.33,5.5,8.5,2465,2204,1487
1488,2017-05-20,TSG 1899 Hoffenheim,FC Augsburg,0,0,1,1.36,5.0,8.5,1.35,5.5,8.0,2539,2335,1488
1489,2017-05-20,Hertha BSC,Bayer Leverkusen,2,6,2,2.05,3.4,3.8,2.0,3.5,3.8,2397,2555,1489
1490,2017-05-20,Hamburger SV,VfL Wolfsburg,2,1,0,2.6,3.4,2.7,2.55,3.5,2.7,2356,2471,1490
1491,2017-05-20,FC Ingolstadt 04,FC Schalke 04,1,1,1,2.63,3.5,2.6,2.6,3.6,2.55,2320,2461,1491
1492,2017-05-20,Eintracht Frankfurt,RB Leipzig,2,2,1,4.0,3.6,1.91,3.9,3.8,1.9,2379,2638,1492
1493,2017-05-20,1. FC Köln,1. FSV Mainz 05,2,0,0,1.62,4.0,5.5,1.6,4.1,5.5,2453,2349,1493
1494,2017-05-20,Bayern München,SC Freiburg,4,1,0,1.17,8.0,15.0,1.17,8.0,14.0,2781,2414,1494
1495,2017-05-20,Borussia Dortmund,Werder Bremen,4,3,0,1.2,7.5,12.0,1.22,7.25,10.5,2681,2492,1495
1496,2017-08-18,Bayern München,Bayer Leverkusen,3,1,0,1.25,6.0,12.0,1.22,6.25,13.5,2790,2555,1496
1497,2017-08-19,Hamburger SV,FC Augsburg,1,0,0,2.1,3.4,3.6,2.15,3.3,3.6,2387,2335,1497
1498,2017-08-19,Hertha BSC,VfB Stuttgart,2,0,0,2.0,3.4,3.9,2.05,3.5,3.6,2405,2333,1498
1499,2017-08-19,TSG 1899 Hoffenheim,Werder Bremen,1,0,0,1.75,4.0,4.33,1.75,4.0,4.4,2545,2492,1499
1500,2017-08-19,1. FSV Mainz 05,Hannover 96,0,1,2,2.0,3.4,4.0,2.0,3.4,3.9,2351,2211,1500
1501,2017-08-19,FC Schalke 04,RB Leipzig,2,0,0,2.8,3.4,2.5,2.8,3.3,2.55,2463,2638,1501
1502,2017-08-19,VfL Wolfsburg,Borussia Dortmund,0,3,2,3.8,4.0,1.85,4.1,3.9,1.83,2417,2610,1502
1503,2017-08-20,Borussia Mönchengladbach,1. FC Köln,1,0,0,1.91,3.5,4.1,1.95,3.5,3.9,2472,2289,1503
1504,2017-08-20,SC Freiburg,Eintracht Frankfurt,0,0,1,2.45,3.25,3.0,2.5,3.2,3.0,2378,2531,1504
1505,2017-08-25,1. FC Köln,Hamburger SV,1,3,2,1.95,3.4,4.0,2.0,3.3,4.1,2403,2340,1505
1506,2017-08-26,Borussia Dortmund,Hertha BSC,2,0,0,1.36,5.0,7.5,1.36,5.0,8.75,2687,2390,1506
1507,2017-08-26,Eintracht Frankfurt,VfL Wolfsburg,0,1,2,2.3,3.25,3.3,2.3,3.3,3.2,2385,2471,1507
1508,2017-08-26,Bayer Leverkusen,TSG 1899 Hoffenheim,2,2,1,2.05,3.6,3.6,2.05,3.6,3.5,2445,2525,1508
1509,2017-08-26,VfB Stuttgart,1. FSV Mainz 05,1,0,0,2.3,3.4,3.1,2.3,3.4,3.1,2365,2349,1509
1510,2017-08-26,Werder Bremen,Bayern München,0,2,2,11.0,6.5,1.25,11.0,7.0,1.22,2451,2726,1510
1511,2017-08-26,FC Augsburg,Borussia Mönchengladbach,2,2,1,3.25,3.4,2.25,3.3,3.3,2.25,2380,2534,1511
1512,2017-08-27,Hannover 96,FC Schalke 04,1,0,0,3.3,3.4,2.2,3.3,3.6,2.15,2387,2461,1512
1513,2017-08-27,RB Leipzig,SC Freiburg,4,1,0,1.36,5.0,8.5,1.35,5.0,9.0,2509,2414,1513
1514,2017-09-08,Hamburger SV,RB Leipzig,0,2,2,4.0,3.6,1.91,4.0,3.6,1.91,2362,2638,1514
1515,2017-09-09,TSG 1899 Hoffenheim,Bayern München,2,0,0,7.0,4.5,1.45,6.75,4.75,1.44,2549,2726,1515
1516,2017-09-09,1. FSV Mainz 05,Bayer Leverkusen,3,1,0,3.0,3.4,2.38,2.95,3.4,2.4,2366,2555,1516
1517,2017-09-09,Borussia Mönchengladbach,Eintracht Frankfurt,0,1,2,1.83,3.6,4.5,1.85,3.6,4.25,2459,2531,1517
1518,2017-09-09,VfL Wolfsburg,Hannover 96,1,1,1,1.83,3.6,4.5,1.85,3.5,4.4,2404,2211,1518
1519,2017-09-09,FC Augsburg,1. FC Köln,3,0,0,2.38,3.3,3.1,2.45,3.4,2.9,2392,2289,1519
1520,2017-09-09,SC Freiburg,Borussia Dortmund,0,0,1,7.5,5.0,1.4,7.5,5.0,1.4,2370,2610,1520
1521,2017-09-10,Hertha BSC,Werder Bremen,1,1,1,1.91,3.6,4.0,1.95,3.5,4.0,2407,2492,1521
1522,2017-09-10,FC Schalke 04,VfB Stuttgart,3,1,0,1.7,3.75,5.0,1.75,3.8,4.75,2485,2333,1522
1523,2017-09-15,Hannover 96,Hamburger SV,2,0,0,1.95,3.5,4.0,1.95,3.5,4.0,2400,2340,1523
1524,2017-09-16,Werder Bremen,FC Schalke 04,1,2,2,2.8,3.5,2.5,2.7,3.4,2.6,2439,2461,1524
1525,2017-09-16,Eintracht Frankfurt,FC Augsburg,1,2,2,1.85,3.5,4.5,1.87,3.4,4.5,2385,2335,1525
1526,2017-09-16,RB Leipzig,Borussia Mönchengladbach,2,2,1,1.67,3.8,5.5,1.65,4.1,5.0,2492,2534,1526
1527,2017-09-16,Bayern München,1. FSV Mainz 05,4,0,0,1.13,10.0,19.0,1.12,9.5,18.5,2779,2349,1527
1528,2017-09-16,VfB Stuttgart,VfL Wolfsburg,1,0,0,2.3,3.5,3.0,2.45,3.5,2.8,2366,2471,1528
1529,2017-09-17,Borussia Dortmund,1. FC Köln,5,0,0,1.22,6.0,13.0,1.26,5.75,12.0,2687,2289,1529
1530,2017-09-17,TSG 1899 Hoffenheim,Hertha BSC,1,1,1,1.67,3.8,5.5,1.72,3.9,4.75,2551,2390,1530
1531,2017-09-17,Bayer Leverkusen,SC Freiburg,4,0,0,1.45,4.5,7.0,1.45,4.6,7.0,2449,2414,1531
1532,2017-09-19,VfL Wolfsburg,Werder Bremen,1,1,1,2.05,3.5,3.6,2.0,3.6,3.7,2412,2492,1532
1533,2017-09-19,FC Augsburg,RB Leipzig,1,0,0,3.5,3.5,2.1,3.5,3.5,2.1,2406,2638,1533
1534,2017-09-19,FC Schalke 04,Bayern München,0,3,2,7.0,4.75,1.44,6.75,4.75,1.45,2467,2726,1534
1535,2017-09-19,Borussia Mönchengladbach,VfB Stuttgart,2,0,0,1.7,3.8,5.0,1.65,3.9,5.25,2461,2333,1535
1536,2017-09-20,1. FSV Mainz 05,TSG 1899 Hoffenheim,2,3,2,2.7,3.4,2.6,2.65,3.5,2.6,2370,2525,1536
1537,2017-09-20,1. FC Köln,Eintracht Frankfurt,0,1,2,2.88,3.1,2.63,2.75,3.2,2.65,2380,2531,1537
1538,2017-09-20,Hamburger SV,Borussia Dortmund,0,3,2,7.0,4.75,1.44,7.25,5.0,1.4,2343,2610,1538
1539,2017-09-20,SC Freiburg,Hannover 96,1,1,1,2.8,3.25,2.6,2.7,3.2,2.7,2373,2211,1539
1540,2017-09-20,Hertha BSC,Bayer Leverkusen,2,1,0,3.3,3.4,2.2,3.2,3.4,2.25,2412,2555,1540
1541,2017-09-22,Bayern München,VfL Wolfsburg,2,2,1,1.14,8.5,19.0,1.14,9.0,17.0,2751,2471,1541
1542,2017-09-23,Borussia Dortmund,Borussia Mönchengladbach,6,1,0,1.44,4.75,7.0,1.42,4.75,7.25,2682,2534,1542
1543,2017-09-23,TSG 1899 Hoffenheim,FC Schalke 04,2,0,0,2.2,3.5,3.25,2.2,3.5,3.2,2545,2461,1543
