,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season
3865,2013-02-16,13,10,2,1,0,1,0,0,13,12,5.0,4.0,11,14,4,3,0,0,0,0,1.5,4.1,6.5,1.5,4.2,6.25,12/13
3866,2013-02-16,8,17,2,2,1,1,1,1,14,9,5.0,5.0,10,16,4,4,1,3,0,0,2.25,3.4,3.1,2.25,3.4,3.1,12/13
3867,2013-02-16,5,2,2,3,2,1,1,1,9,14,5.0,12.0,23,16,6,5,0,1,0,0,2.0,3.5,3.6,2.0,3.5,3.6,12/13
3868,2013-02-17,12,15,0,1,2,0,1,2,8,7,3.0,3.0,13,17,1,1,2,6,0,0,2.25,3.4,3.1,2.25,3.5,3.0,12/13
3869,2013-02-17,14,9,2,2,1,0,1,2,10,9,5.0,6.0,11,18,4,1,0,2,0,0,2.0,3.4,3.75,2.1,3.6,3.25,12/13
3870,2013-02-22,2,11,0,0,1,0,0,1,8,8,5.0,1.0,13,10,3,1,1,3,0,0,2.05,3.4,3.5,2.0,3.5,3.6,12/13
3871,2013-02-23,10,12,2,1,0,1,0,0,20,7,3.0,2.0,17,24,3,1,1,5,0,0,2.1,3.2,3.6,2.25,3.25,3.2,12/13
3872,2013-02-23,0,5,6,1,0,2,0,0,14,11,8.0,4.0,6,13,7,4,0,2,0,1,1.17,7.0,15.0,1.19,6.75,13.0,12/13
3873,2013-02-23,9,20,5,1,0,3,1,0,13,23,6.0,12.0,16,13,4,6,1,0,0,0,2.5,3.4,2.7,2.5,3.5,2.65,12/13
3874,2013-02-23,8,6,1,1,1,1,1,1,13,5,2.0,3.0,22,12,4,4,1,2,0,1,2.0,3.4,3.75,2.0,3.5,3.6,12/13
3875,2013-02-23,17,1,2,1,0,1,0,0,18,5,7.0,1.0,18,17,4,3,1,2,0,0,1.44,4.33,7.0,1.48,4.6,5.75,12/13
3876,2013-02-23,15,14,1,1,1,0,0,1,15,10,8.0,2.0,13,17,8,4,1,3,0,0,2.1,3.4,3.4,2.1,3.5,3.3,12/13
3877,2013-02-24,32,13,0,0,1,0,0,1,10,22,4.0,11.0,17,12,4,10,2,1,0,0,4.75,3.6,1.75,4.2,3.8,1.78,12/13
3878,2013-02-24,4,7,1,1,1,0,1,2,6,15,3.0,4.0,16,9,3,7,3,1,0,0,5.0,4.0,1.62,5.5,3.9,1.6,12/13
3879,2013-03-01,11,4,0,1,2,0,1,2,14,11,2.0,2.0,13,17,8,5,4,2,0,0,2.0,3.4,3.75,2.05,3.5,3.4,12/13
3880,2013-03-02,7,9,3,1,0,2,1,0,23,6,6.0,2.0,19,19,2,3,0,2,0,0,1.3,5.25,9.5,1.34,5.25,7.75,12/13
3881,2013-03-02,20,32,1,1,1,1,1,1,18,6,8.0,2.0,11,9,5,1,1,1,0,0,1.62,3.75,5.5,1.62,4.0,5.0,12/13
3882,2013-03-02,13,15,2,1,0,0,1,2,30,5,8.0,4.0,13,16,6,0,3,2,0,0,1.53,4.33,5.5,1.55,4.2,5.5,12/13
3883,2013-03-02,14,2,1,1,1,1,0,0,11,14,4.0,4.0,29,14,4,7,2,2,0,0,2.6,3.25,2.75,2.5,3.2,2.85,12/13
3884,2013-03-02,5,10,0,1,2,0,1,2,16,12,3.0,5.0,18,21,11,5,3,5,0,0,1.83,3.75,4.0,1.8,3.8,4.1,12/13
3885,2013-03-02,6,17,1,4,2,0,1,2,8,13,4.0,7.0,6,16,4,5,1,1,0,0,2.6,3.3,2.63,2.6,3.3,2.65,12/13
3886,2013-03-03,1,8,1,1,1,1,1,1,13,5,3.0,3.0,13,14,7,3,3,2,0,0,3.0,3.2,2.4,3.0,3.2,2.4,12/13
3887,2013-03-03,12,0,0,1,2,0,1,2,9,19,3.0,7.0,24,12,4,8,3,1,0,0,12.0,5.5,1.25,10.5,6.75,1.22,12/13
3888,2013-03-08,10,14,1,2,2,1,1,1,12,6,3.0,2.0,24,21,3,2,4,2,0,0,2.1,3.3,3.5,2.1,3.3,3.5,12/13
3889,2013-03-09,0,1,3,2,0,1,1,1,22,4,11.0,2.0,12,18,12,1,1,2,0,0,1.1,9.0,21.0,1.12,9.0,17.0,12/13
3890,2013-03-09,2,6,2,5,2,1,3,2,16,14,6.0,10.0,11,23,9,3,2,4,0,0,1.91,3.5,4.0,1.91,3.5,3.9,12/13
3891,2013-03-09,32,12,0,3,2,0,2,2,12,12,4.0,5.0,17,20,3,4,2,2,0,0,2.5,3.3,2.75,2.6,3.3,2.65,12/13
3892,2013-03-09,8,13,1,0,0,0,0,1,8,16,1.0,4.0,13,14,4,5,3,2,0,0,3.1,3.3,2.3,2.85,3.4,2.4,12/13
3893,2013-03-09,4,5,1,1,1,0,0,1,10,16,5.0,4.0,8,11,9,11,1,0,0,0,2.2,3.4,3.2,2.25,3.5,3.0,12/13
3894,2013-03-09,17,7,2,1,0,2,0,0,20,16,10.0,3.0,16,13,3,2,3,0,0,0,3.5,3.6,2.0,3.5,3.6,2.0,12/13
3895,2013-03-10,9,11,0,0,1,0,0,1,7,11,3.0,2.0,18,13,5,7,2,0,0,0,2.3,3.5,2.9,2.45,3.25,2.85,12/13
3896,2013-03-10,15,20,0,1,2,0,0,1,13,12,7.0,3.0,15,23,8,5,2,1,0,0,2.25,3.4,3.1,2.35,3.4,2.9,12/13
3897,2013-03-15,6,1,1,1,1,0,1,2,18,9,6.0,3.0,13,14,7,1,2,2,0,0,1.8,3.5,4.5,1.8,3.7,4.2,12/13
3898,2013-03-16,7,2,5,1,0,3,1,0,21,6,11.0,2.0,16,18,4,1,1,2,0,0,1.36,4.75,8.5,1.36,5.25,7.25,12/13
3899,2013-03-16,20,10,0,1,2,0,1,2,17,6,5.0,1.0,20,17,10,3,2,2,1,0,1.91,3.5,4.0,1.83,3.6,4.2,12/13
3900,2013-03-16,12,8,0,0,1,0,0,1,12,7,3.0,2.0,14,19,5,7,2,1,0,0,2.5,3.3,2.8,2.6,3.3,2.65,12/13
3901,2013-03-16,13,0,1,2,2,0,1,2,13,15,2.0,2.0,16,15,15,7,3,1,0,0,4.2,3.75,1.8,4.4,3.75,1.75,12/13
3902,2013-03-16,14,17,3,0,0,1,0,0,12,15,8.0,5.0,11,11,6,4,0,1,0,0,3.1,3.4,2.25,3.1,3.25,2.3,12/13
3903,2013-03-16,5,32,2,2,1,0,0,1,18,9,8.0,3.0,11,23,9,4,0,2,0,0,1.5,4.33,6.0,1.5,4.25,6.0,12/13
3904,2013-03-17,11,15,1,2,2,1,0,0,14,12,4.0,3.0,17,13,8,4,1,2,0,0,2.0,3.5,3.6,2.0,3.5,3.6,12/13
3905,2013-03-17,4,9,1,0,0,1,0,0,11,14,4.0,5.0,7,7,6,3,1,4,0,1,2.0,3.4,3.75,2.0,3.5,3.6,12/13
3906,2013-03-30,10,9,0,2,2,0,0,1,23,10,5.0,2.0,10,17,14,1,0,5,0,0,2.0,3.4,3.75,2.1,3.3,3.5,12/13
3907,2013-03-30,0,20,9,2,0,5,0,0,25,10,15.0,8.0,6,14,7,3,0,0,0,0,1.3,5.5,9.0,1.3,5.5,8.5,12/13
3908,2013-03-30,1,13,1,4,2,1,1,1,12,14,3.0,4.0,11,20,4,1,3,2,0,0,4.33,3.6,1.8,4.2,3.6,1.83,12/13
3909,2013-03-30,2,4,2,0,0,0,0,1,13,6,6.0,2.0,14,15,9,2,1,2,0,0,2.0,3.4,3.75,2.0,3.3,3.8,12/13
3910,2013-03-30,8,5,1,1,1,1,0,0,10,13,5.0,6.0,15,15,4,9,3,2,0,0,2.05,3.5,3.5,2.2,3.2,3.4,12/13
3911,2013-03-30,17,12,3,0,0,0,0,1,14,5,5.0,1.0,13,15,3,3,1,2,0,0,1.57,4.1,5.5,1.55,4.2,5.5,12/13
3912,2013-03-30,15,7,1,2,2,0,1,2,11,15,5.0,6.0,17,15,3,8,2,2,1,0,3.8,3.6,1.91,4.0,3.75,1.83,12/13
3913,2013-03-31,32,11,2,3,2,1,1,1,14,11,5.0,4.0,17,10,9,3,1,0,0,0,3.25,3.25,2.25,3.0,3.4,2.3,12/13
3914,2013-03-31,6,14,2,2,1,2,0,0,9,18,4.0,6.0,20,18,7,5,3,0,0,0,2.0,3.5,3.6,2.0,3.25,3.9,12/13
3915,2013-04-05,12,1,3,0,0,1,0,0,17,15,8.0,4.0,23,16,3,3,3,3,0,0,2.0,3.4,3.75,2.0,3.5,3.6,12/13
3916,2013-04-06,7,10,4,2,0,1,2,2,13,12,7.0,8.0,12,21,4,7,1,4,0,0,1.3,5.5,9.0,1.3,5.75,8.25,12/13
3917,2013-04-06,11,0,0,1,2,0,0,1,13,15,4.0,5.0,16,11,7,9,1,2,0,0,6.0,4.0,1.53,5.5,4.33,1.53,12/13
3918,2013-04-06,20,2,0,1,2,0,0,1,13,8,5.0,3.0,15,12,6,1,2,0,0,0,2.3,3.3,3.1,2.3,3.25,3.1,12/13
3919,2013-04-06,13,6,1,1,1,1,0,0,14,11,7.0,2.0,15,13,5,4,2,3,0,0,1.5,4.33,6.0,1.5,4.5,5.75,12/13
3920,2013-04-06,4,32,1,0,0,0,0,1,19,20,6.0,8.0,10,16,2,6,0,2,0,1,1.62,3.75,5.5,1.6,4.1,5.0,12/13
3921,2013-04-06,5,17,0,2,2,0,0,1,9,17,5.0,9.0,14,17,9,5,1,1,0,0,2.6,3.4,2.6,2.6,3.5,2.55,12/13
3922,2013-04-07,9,15,0,0,1,0,0,1,13,14,1.0,6.0,22,9,6,6,0,0,0,0,2.3,3.3,3.1,2.3,3.4,3.0,12/13
3923,2013-04-07,14,8,2,1,0,0,0,1,5,12,4.0,3.0,16,12,2,6,2,1,0,0,2.4,3.2,3.0,2.45,3.25,2.85,12/13
3924,2013-04-12,2,9,3,1,0,2,1,0,15,10,5.0,3.0,13,23,6,4,1,2,0,0,1.7,3.6,5.0,1.72,3.7,4.75,12/13
3925,2013-04-13,0,14,4,0,0,3,0,0,21,9,10.0,4.0,11,14,12,4,1,2,0,0,1.22,6.0,13.0,1.22,6.75,10.5,12/13
3926,2013-04-13,1,5,2,2,1,1,1,1,8,16,3.0,4.0,20,24,3,1,1,3,0,0,2.8,3.3,2.5,2.7,3.5,2.45,12/13
3927,2013-04-13,32,7,1,6,2,0,5,2,9,15,3.0,9.0,12,11,1,5,0,1,0,0,7.5,4.75,1.4,6.75,5.0,1.4,12/13
3928,2013-04-13,8,20,1,2,2,0,0,1,12,12,2.0,4.0,15,16,2,1,2,1,0,0,2.05,3.4,3.6,2.05,3.5,3.4,12/13
3929,2013-04-13,17,13,2,2,1,0,1,2,16,18,9.0,8.0,11,14,7,7,2,3,0,1,2.25,3.4,3.1,2.4,3.4,2.85,12/13
3930,2013-04-13,6,12,2,2,1,1,1,1,13,10,5.0,5.0,24,24,2,4,2,1,0,0,2.2,3.3,3.3,2.05,3.4,3.5,12/13
3931,2013-04-14,10,11,2,0,0,1,0,0,19,8,4.0,3.0,12,18,5,3,3,2,0,0,2.38,3.25,3.0,2.4,3.4,2.85,12/13
3932,2013-04-14,15,4,2,0,0,2,0,0,16,10,5.0,2.0,14,9,4,3,0,0,0,0,2.2,3.3,3.3,2.25,3.25,3.2,12/13
3933,2013-04-19,4,10,1,0,0,1,0,0,23,11,5.0,2.0,18,14,6,5,4,1,0,1,2.3,3.2,3.1,2.35,3.25,3.0,12/13
3934,2013-04-20,7,8,2,0,0,1,0,0,22,5,7.0,0.0,12,16,8,4,3,3,0,0,1.44,4.5,6.5,1.45,4.5,6.5,12/13
3935,2013-04-20,11,17,1,0,0,1,0,0,10,10,3.0,7.0,16,27,0,4,3,3,0,0,3.0,3.4,2.3,2.95,3.4,2.3,12/13
3936,2013-04-20,20,1,2,1,0,2,1,0,17,12,4.0,5.0,21,19,5,3,2,3,0,0,1.83,3.5,4.33,1.83,3.6,4.2,12/13
3937,2013-04-20,9,0,1,6,2,0,3,2,7,14,4.0,5.0,7,9,2,9,0,1,0,0,5.5,4.0,1.57,5.75,3.9,1.57,12/13
3938,2013-04-20,13,12,5,0,0,2,0,0,22,5,9.0,2.0,11,9,5,1,1,0,0,1,1.44,4.5,6.5,1.45,4.75,6.0,12/13
3939,2013-04-20,5,6,0,3,2,0,2,2,8,8,3.0,5.0,18,16,6,3,3,1,0,0,2.0,3.6,3.5,2.05,3.4,3.5,12/13
3940,2013-04-21,14,32,0,1,2,0,1,2,23,15,8.0,3.0,12,25,14,4,4,5,0,0,1.75,3.5,4.75,1.7,3.6,5.0,12/13
3941,2013-04-21,15,2,2,1,0,2,0,0,15,11,7.0,3.0,14,15,3,6,0,3,0,0,2.3,3.4,3.0,2.4,3.4,2.85,12/13
3942,2013-04-26,32,9,2,3,2,1,1,1,20,8,8.0,4.0,13,13,6,5,1,5,0,0,2.3,3.4,3.0,2.4,3.4,2.85,12/13
3943,2013-04-27,10,15,3,0,0,0,0,1,22,7,7.0,3.0,15,13,9,4,4,4,0,0,2.25,3.25,3.25,2.25,3.5,3.0,12/13
3944,2013-04-27,0,2,1,0,0,1,0,0,16,8,4.0,2.0,9,17,5,3,1,1,0,0,1.22,6.0,12.0,1.2,7.0,11.0,12/13
3945,2013-04-27,1,7,1,2,2,0,1,2,8,9,3.0,6.0,15,11,6,3,5,2,0,0,4.75,4.0,1.67,5.0,3.9,1.65,12/13
3946,2013-04-27,12,14,2,1,0,2,0,0,23,8,11.0,2.0,13,21,4,3,2,2,0,0,2.0,3.4,3.75,2.05,3.5,3.4,12/13
3947,2013-04-27,13,5,1,0,0,1,0,0,8,11,2.0,4.0,22,18,7,6,1,2,0,0,1.4,4.75,7.0,1.44,4.5,6.75,12/13
3948,2013-04-27,6,4,3,1,0,1,0,0,17,6,5.0,4.0,5,14,5,3,0,1,0,0,2.1,3.4,3.4,2.1,3.3,3.5,12/13
3949,2013-04-28,8,11,0,0,1,0,0,1,14,8,2.0,3.0,14,15,7,7,0,2,0,0,2.05,3.4,3.5,2.1,3.5,3.3,12/13
3950,2013-04-28,17,20,4,1,0,2,1,0,20,9,10.0,1.0,14,10,6,3,1,3,0,0,1.57,4.1,5.5,1.62,4.0,5.0,12/13
3951,2013-05-03,4,17,0,1,2,0,0,1,12,15,0.0,5.0,14,22,6,8,2,3,0,0,3.5,3.4,2.05,3.3,3.6,2.05,12/13
3952,2013-05-04,7,0,1,1,1,1,1,1,11,6,3.0,2.0,18,15,6,1,1,4,0,1,3.1,3.4,2.25,3.2,3.4,2.2,12/13
3953,2013-05-04,11,1,3,1,0,1,0,0,17,6,7.0,2.0,18,15,5,7,1,2,0,0,1.8,3.5,4.5,1.8,3.7,4.2,12/13
3954,2013-05-04,9,8,2,2,1,1,1,1,13,10,5.0,6.0,19,13,2,2,1,2,1,0,2.38,3.4,2.9,2.45,3.5,2.7,12/13
3955,2013-05-04,14,13,0,2,2,0,1,2,16,20,3.0,2.0,12,16,14,8,2,1,0,0,3.75,3.6,1.91,4.1,3.6,1.85,12/13
3956,2013-05-04,15,32,0,2,2,0,0,1,14,10,4.0,4.0,17,23,5,2,1,2,1,0,1.67,3.75,5.0,1.65,3.9,5.0,12/13
3957,2013-05-04,5,12,2,2,1,2,0,0,18,13,3.0,5.0,23,15,4,2,3,3,0,0,2.1,3.6,3.2,2.0,3.9,3.25,12/13
3958,2013-05-05,2,10,2,0,0,1,0,0,17,19,10.0,6.0,15,19,5,8,3,2,0,0,1.91,3.4,4.0,1.95,3.6,3.6,12/13
3959,2013-05-05,20,6,1,1,1,1,0,0,15,19,8.0,8.0,16,19,4,9,3,2,0,0,2.2,3.4,3.2,2.25,3.6,2.9,12/13
3960,2013-05-11,0,10,3,0,0,0,0,1,15,6,7.0,3.0,10,13,9,2,0,1,0,0,1.2,6.5,13.0,1.16,7.0,15.5,12/13
3961,2013-05-11,1,14,1,2,2,1,0,0,6,13,2.0,4.0,19,19,1,5,4,1,0,0,1.85,3.5,4.2,1.83,3.7,3.9,12/13
3962,2013-05-11,32,2,1,2,2,1,0,0,18,15,6.0,5.0,20,16,5,8,0,2,0,0,4.5,3.75,1.75,4.25,3.8,1.75,12/13
3963,2013-05-11,12,20,1,4,2,0,2,2,18,15,5.0,5.0,20,20,5,1,0,1,0,0,1.83,3.75,4.0,1.9,3.7,3.7,12/13
3964,2013-05-11,13,9,3,1,0,2,0,0,22,11,12.0,3.0,14,10,3,6,1,1,0,0,1.3,5.5,9.0,1.3,5.75,7.75,12/13
3965,2013-05-11,8,4,2,4,2,1,1,1,10,17,4.0,6.0,10,12,3,3,1,0,0,0,2.2,3.3,3.3,2.15,3.4,3.2,12/13
3966,2013-05-11,17,15,1,2,2,0,1,2,19,8,4.0,4.0,12,20,3,1,0,2,0,0,1.36,4.75,8.5,1.36,5.25,7.0,12/13
3967,2013-05-11,5,11,1,1,1,1,0,0,15,10,3.0,2.0,10,11,8,3,1,1,0,0,2.2,3.6,3.0,2.15,3.5,3.1,12/13
3968,2013-05-11,6,7,3,3,1,3,1,0,10,10,3.0,4.0,23,12,7,4,1,2,0,0,4.0,3.6,1.85,4.1,3.6,1.83,12/13
3969,2013-05-18,10,32,3,1,0,1,0,0,16,6,5.0,2.0,19,22,8,3,2,3,0,0,1.5,4.33,6.0,1.42,4.5,7.0,12/13
3970,2013-05-18,7,12,1,2,2,1,0,0,21,9,8.0,5.0,13,20,3,0,1,4,1,0,1.33,5.0,8.5,1.3,5.75,8.0,12/13
3971,2013-05-18,11,6,2,2,1,1,2,2,11,14,3.0,4.0,18,13,6,9,3,1,0,1,2.0,3.6,3.5,2.0,3.6,3.4,12/13
3972,2013-05-18,2,17,1,2,2,0,1,2,14,12,3.0,3.0,16,14,5,2,2,1,0,0,2.75,3.5,2.4,2.75,3.6,2.35,12/13
3973,2013-05-18,20,13,0,1,2,0,0,1,13,15,1.0,7.0,17,13,2,6,4,2,0,0,3.0,4.0,2.1,3.0,3.8,2.1,12/13
3974,2013-05-18,9,1,3,0,0,1,0,0,15,13,6.0,2.0,15,14,7,4,1,3,0,0,2.3,3.6,2.8,2.3,3.7,2.75,12/13
3975,2013-05-18,4,0,3,4,2,3,2,0,11,26,5.0,13.0,7,7,1,10,0,0,0,0,7.0,4.33,1.44,6.75,4.4,1.44,12/13
3976,2013-05-18,14,5,3,2,0,0,1,2,16,18,5.0,4.0,16,12,3,2,2,0,0,0,2.5,3.6,2.6,2.35,3.6,2.75,12/13
3977,2013-05-18,15,8,2,2,1,2,2,1,10,15,3.0,3.0,17,13,5,5,2,0,0,0,2.05,3.6,3.3,1.95,3.6,3.6,12/13
3978,2011-08-05,7,20,3,1,0,2,0,0,16,8,5.0,3.0,12,18,7,7,1,3,0,0,1.57,3.8,6.0,1.5,4.2,5.75,11/12
3979,2011-08-06,10,2,2,2,1,0,0,1,11,9,7.0,4.0,17,25,5,4,2,4,0,0,2.25,3.4,3.1,2.2,3.3,3.1,11/12
3980,2011-08-06,19,6,0,3,2,0,1,2,7,17,1.0,8.0,15,22,7,5,0,5,1,0,2.5,3.4,2.7,2.45,3.4,2.65,11/12
3981,2011-08-06,9,12,2,1,0,2,1,0,7,12,4.0,5.0,14,20,4,5,2,2,0,0,2.1,3.4,3.4,2.15,3.25,3.25,11/12
3982,2011-08-06,3,14,0,1,2,0,0,1,4,13,0.0,7.0,25,27,2,3,2,3,0,0,2.1,3.4,3.4,2.0,3.4,3.5,11/12
3983,2011-08-06,15,17,3,0,0,1,0,0,12,15,6.0,9.0,13,19,2,6,1,1,0,0,2.2,3.4,3.2,2.3,3.3,2.9,11/12
3984,2011-08-06,5,27,2,0,0,0,0,1,19,9,5.0,3.0,14,27,6,5,1,2,0,0,1.8,3.6,4.33,1.88,3.55,3.75,11/12
3985,2011-08-07,0,4,0,1,2,0,0,1,19,7,7.0,3.0,11,11,12,2,0,1,0,0,1.2,6.5,13.0,1.22,6.0,10.5,11/12
3986,2011-08-07,8,13,2,0,0,1,0,0,22,9,8.0,2.0,20,19,7,3,3,1,0,0,3.8,3.5,1.95,4.0,3.5,1.85,11/12
3987,2011-08-13,2,8,1,2,2,0,0,1,18,9,7.0,4.0,11,18,4,6,0,2,0,0,2.3,3.4,3.0,2.35,3.4,2.8,11/12
3988,2011-08-13,20,3,2,2,1,1,1,1,9,24,4.0,6.0,13,10,5,6,3,3,0,0,1.95,3.6,3.6,1.88,3.5,3.8,11/12
3989,2011-08-13,12,7,1,0,0,1,0,0,13,15,3.0,4.0,13,11,5,6,4,1,0,0,4.5,3.75,1.73,4.4,3.8,1.7,11/12
3990,2011-08-13,4,15,1,1,1,0,0,1,10,15,3.0,7.0,9,9,2,5,2,2,1,0,2.5,3.4,2.7,2.45,3.5,2.6,11/12
3991,2011-08-13,14,9,1,2,2,0,2,2,13,4,5.0,3.0,16,19,8,6,2,3,0,0,2.3,3.4,3.0,2.2,3.3,3.1,11/12
3992,2011-08-13,17,19,5,1,0,1,1,1,18,6,5.0,2.0,17,16,7,2,0,3,0,0,1.62,3.8,5.5,1.55,4.0,5.5,11/12
3993,2011-08-13,6,0,0,1,2,0,0,1,7,11,1.0,3.0,14,15,9,8,0,3,0,0,4.0,3.75,1.83,3.9,3.6,1.83,11/12
3994,2011-08-14,27,10,1,1,1,0,1,2,17,13,7.0,4.0,21,11,8,1,4,1,0,0,1.83,3.5,4.2,1.83,3.4,4.15,11/12
3995,2011-08-14,13,5,1,0,0,0,0,1,16,9,6.0,1.0,18,18,7,1,1,2,0,0,1.83,3.6,4.2,1.83,3.75,3.75,11/12
3996,2011-08-19,4,6,4,1,0,3,1,0,21,7,9.0,3.0,13,18,8,6,1,2,0,0,2.7,3.3,2.6,2.75,3.5,2.5,11/12
3997,2011-08-20,10,12,0,2,2,0,1,2,12,17,4.0,5.0,18,18,4,2,1,1,0,0,2.8,3.3,2.5,2.85,3.5,2.45,11/12
3998,2011-08-20,0,20,5,0,0,3,0,0,24,4,13.0,1.0,12,16,5,3,2,4,0,0,1.33,5.0,9.0,1.31,5.25,8.5,11/12
3999,2011-08-20,7,14,2,0,0,0,0,1,12,10,5.0,3.0,13,13,5,5,0,2,0,0,1.29,5.0,11.0,1.31,5.25,8.75,11/12
4000,2011-08-20,19,27,1,1,1,1,1,1,10,8,5.0,3.0,16,22,7,5,3,4,0,0,2.3,3.3,3.1,2.3,3.4,2.95,11/12
4001,2011-08-20,15,13,0,1,2,0,1,2,11,11,0.0,3.0,18,16,5,4,1,0,1,0,2.3,3.4,3.0,2.5,3.4,2.8,11/12
4002,2011-08-20,5,2,5,3,0,2,1,0,26,11,8.0,7.0,17,29,12,1,1,4,0,0,1.55,4.0,6.0,1.6,4.0,5.0,11/12
4003,2011-08-21,9,3,1,1,1,1,0,0,14,10,6.0,4.0,20,20,3,6,1,6,0,0,2.2,3.3,3.3,2.1,3.4,3.3,11/12
4004,2011-08-21,8,17,2,4,2,2,0,0,15,12,5.0,6.0,15,15,6,5,0,2,0,0,2.5,3.3,2.75,2.5,3.4,2.85,11/12
4005,2011-08-26,3,15,1,0,0,0,0,1,16,22,5.0,5.0,10,13,4,3,0,1,0,0,2.5,3.4,2.7,2.6,3.6,2.6,11/12
4006,2011-08-27,2,6,3,0,0,2,0,0,15,14,4.0,4.0,12,21,4,6,0,2,0,0,2.8,3.25,2.5,2.85,3.5,2.3,11/12
4007,2011-08-27,20,19,3,4,2,1,1,1,15,7,6.0,5.0,18,21,5,4,1,3,0,0,1.85,3.6,4.0,1.88,3.5,4.0,11/12
4008,2011-08-27,12,5,1,2,2,1,1,1,15,9,4.0,4.0,16,12,3,6,0,1,0,0,2.3,3.4,3.0,2.3,3.6,3.0,11/12
4009,2011-08-27,27,0,0,3,2,0,1,2,4,17,1.0,12.0,14,17,1,2,3,1,1,0,6.5,4.2,1.5,6.0,4.2,1.5,11/12
4010,2011-08-27,13,7,0,0,1,0,0,1,16,13,6.0,4.0,11,13,5,3,2,1,1,1,2.6,3.4,2.6,2.7,3.5,2.55,11/12
4011,2011-08-27,14,10,1,0,0,0,0,1,15,12,6.0,2.0,12,17,4,3,4,2,0,0,1.73,3.6,4.75,1.78,3.5,4.5,11/12
4012,2011-08-28,9,8,1,1,1,1,1,1,19,9,8.0,2.0,15,24,8,9,2,0,0,0,2.3,3.4,3.0,2.15,3.5,3.1,11/12
4013,2011-08-28,17,4,1,0,0,0,0,1,22,12,9.0,5.0,11,13,8,6,2,3,0,0,1.8,3.6,4.33,1.8,3.7,4.1,11/12
4014,2011-09-09,10,13,1,4,2,1,2,2,17,17,4.0,9.0,14,9,4,2,1,3,0,0,5.0,3.75,1.67,5.0,3.7,1.72,11/12
4015,2011-09-10,0,2,7,0,0,3,0,0,25,3,12.0,1.0,8,8,12,0,0,0,0,0,1.17,7.0,15.0,1.16,7.5,13.5,11/12
4016,2011-09-10,7,3,1,2,2,0,0,1,25,11,6.0,6.0,13,7,4,1,1,3,0,0,1.4,4.5,8.0,1.4,4.5,7.5,11/12
4017,2011-09-10,8,12,0,4,2,0,2,2,13,9,2.0,5.0,18,24,7,4,0,0,0,0,2.2,3.3,3.25,2.2,3.3,3.2,11/12
4018,2011-09-10,4,27,1,0,0,0,0,1,19,5,4.0,2.0,21,19,4,3,2,4,0,0,1.91,3.6,3.75,1.85,3.5,4.1,11/12
4019,2011-09-10,15,9,3,0,0,1,0,0,17,9,7.0,5.0,8,13,9,4,0,1,0,0,1.85,3.6,4.0,1.88,3.6,3.9,11/12
4020,2011-09-10,5,20,2,0,0,0,0,1,22,8,5.0,3.0,13,15,11,6,3,5,0,0,1.6,4.2,5.0,1.65,4.25,4.75,11/12
4021,2011-09-11,19,14,1,2,2,1,2,2,10,13,2.0,5.0,24,18,2,5,3,1,1,1,2.6,3.25,2.7,2.55,3.3,2.65,11/12
4022,2011-09-11,6,17,2,1,0,1,1,1,12,6,6.0,2.0,17,19,9,3,1,3,0,0,2.5,3.3,2.75,2.6,3.5,2.65,11/12
4023,2011-09-16,2,15,1,2,2,0,1,2,18,12,3.0,5.0,20,21,6,5,3,4,0,0,3.3,3.5,2.1,3.4,3.6,2.1,11/12
4024,2011-09-17,20,4,0,1,2,0,0,1,5,12,2.0,4.0,22,15,2,8,2,3,0,0,2.4,3.5,2.8,2.4,3.5,2.9,11/12
4025,2011-09-17,3,10,2,2,1,0,1,2,17,7,5.0,3.0,13,20,3,2,2,4,0,1,1.57,3.8,6.0,1.55,3.9,6.0,11/12
4026,2011-09-17,12,6,3,1,0,2,0,0,14,10,8.0,6.0,15,15,4,6,3,1,0,1,1.95,3.6,3.6,2.0,3.5,3.5,11/12
4027,2011-09-17,27,8,3,1,0,1,1,1,15,11,7.0,1.0,13,20,6,3,0,2,0,0,2.5,3.4,2.7,2.4,3.4,2.8,11/12
4028,2011-09-17,13,19,1,4,2,0,1,2,15,8,7.0,4.0,15,13,5,0,1,4,1,0,1.4,4.6,7.5,1.42,4.6,6.75,11/12
4029,2011-09-17,14,5,1,1,1,0,1,2,21,2,4.0,1.0,17,11,13,0,1,1,0,1,2.63,3.5,2.5,2.7,3.6,2.5,11/12
4030,2011-09-18,9,7,2,1,0,0,0,1,14,13,5.0,7.0,13,8,7,3,1,0,1,0,4.2,3.5,1.85,4.4,3.6,1.83,11/12
4031,2011-09-18,17,0,0,2,2,0,1,2,7,19,1.0,6.0,16,18,2,5,1,1,0,0,5.0,3.8,1.67,4.75,3.9,1.65,11/12
4032,2011-09-23,15,20,1,2,2,1,0,0,17,16,5.0,8.0,20,16,3,7,1,1,0,0,1.57,4.0,5.5,1.57,4.25,5.0,11/12
4033,2011-09-24,10,9,0,0,1,0,0,1,13,11,3.0,4.0,21,17,2,2,1,2,0,0,2.88,3.4,2.38,2.95,3.5,2.25,11/12
