,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,Season
133,2018-12-01,13,5,2.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0.0,7.0,6.0,4.0,8.0,2.0,1.0,0.0,1.0,2.25,3.3,3.6,2.2,18/19
134,2018-12-01,18,1,3.0,1.0,0.0,1.0,1.0,16.0,4.0,6.0,1.0,9.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,1.11,11.0,26.0,1.1,18/19
135,2018-12-01,4,15,0.0,3.0,2.0,1.0,2.0,16.0,7.0,4.0,4.0,10.0,10.0,7.0,3.0,3.0,3.0,0.0,0.0,2.5,3.3,3.1,2.45,18/19
136,2018-12-01,9,0,2.0,2.0,1.0,2.0,1.0,16.0,11.0,6.0,5.0,12.0,13.0,3.0,5.0,4.0,4.0,0.0,0.0,4.33,3.6,1.95,4.2,18/19
137,2018-12-02,7,14,4.0,2.0,0.0,2.0,2.0,22.0,11.0,7.0,6.0,15.0,17.0,8.0,5.0,3.0,3.0,0.0,1.0,2.62,3.6,2.75,2.5,18/19
138,2018-12-02,11,2,2.0,0.0,0.0,0.0,0.0,16.0,9.0,9.0,4.0,8.0,17.0,4.0,6.0,2.0,1.0,0.0,0.0,1.18,8.0,17.0,1.16,18/19
139,2018-12-02,8,12,1.0,0.0,0.0,0.0,1.0,16.0,9.0,3.0,3.0,12.0,7.0,8.0,1.0,3.0,2.0,0.0,0.0,1.4,5.0,9.0,1.36,18/19
140,2018-12-04,1,3,2.0,1.0,0.0,1.0,0.0,6.0,23.0,2.0,6.0,14.0,11.0,4.0,8.0,4.0,2.0,0.0,0.0,1.66,3.8,6.0,1.65,18/19
141,2018-12-04,16,19,3.0,1.0,0.0,0.0,0.0,9.0,18.0,3.0,5.0,14.0,12.0,4.0,5.0,2.0,3.0,1.0,0.0,3.0,3.1,2.7,2.85,18/19
142,2018-12-04,5,18,1.0,2.0,2.0,1.0,2.0,11.0,15.0,7.0,7.0,4.0,8.0,3.0,11.0,0.0,1.0,0.0,0.0,11.0,6.0,1.3,10.5,18/19
143,2018-12-04,15,10,3.0,1.0,0.0,0.0,1.0,17.0,9.0,11.0,5.0,10.0,10.0,10.0,4.0,1.0,2.0,0.0,0.0,1.66,4.0,5.75,1.6,18/19
144,2018-12-05,17,8,1.0,3.0,2.0,0.0,1.0,10.0,18.0,6.0,12.0,10.0,3.0,5.0,9.0,1.0,0.0,0.0,0.0,14.0,5.75,1.28,11.5,18/19
145,2018-12-05,12,4,1.0,1.0,1.0,1.0,1.0,19.0,8.0,3.0,5.0,7.0,18.0,14.0,2.0,0.0,5.0,0.0,0.0,1.6,4.0,6.5,1.57,18/19
146,2018-12-05,2,13,1.0,1.0,1.0,0.0,0.0,25.0,13.0,7.0,5.0,12.0,7.0,10.0,8.0,0.0,0.0,0.0,0.0,3.0,3.5,2.45,3.0,18/19
147,2018-12-05,0,7,2.0,2.0,1.0,1.0,1.0,10.0,9.0,7.0,4.0,13.0,10.0,4.0,4.0,3.0,3.0,0.0,0.0,2.45,3.5,3.0,2.3,18/19
148,2018-12-05,14,9,3.0,1.0,0.0,0.0,0.0,13.0,18.0,8.0,5.0,7.0,5.0,8.0,6.0,0.0,0.0,0.0,0.0,1.36,5.25,9.5,1.36,18/19
149,2018-12-05,6,11,2.0,1.0,0.0,1.0,2.0,6.0,17.0,2.0,3.0,18.0,10.0,1.0,5.0,4.0,4.0,0.0,0.0,5.0,3.75,1.8,4.75,18/19
150,2018-12-08,7,3,1.0,0.0,0.0,0.0,1.0,14.0,6.0,2.0,0.0,13.0,20.0,7.0,1.0,5.0,4.0,0.0,0.0,1.28,6.0,12.0,1.28,18/19
151,2018-12-08,1,8,0.0,4.0,2.0,1.0,2.0,8.0,10.0,2.0,4.0,9.0,11.0,6.0,6.0,2.0,1.0,0.0,0.0,5.75,4.5,1.6,5.5,18/19
152,2018-12-08,17,16,1.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,1.0,11.0,11.0,2.0,7.0,2.0,0.0,0.0,0.0,2.9,3.2,2.75,2.85,18/19
153,2018-12-08,10,9,1.0,0.0,0.0,0.0,1.0,13.0,12.0,4.0,1.0,9.0,10.0,7.0,7.0,2.0,2.0,0.0,0.0,2.9,3.25,2.7,2.8,18/19
154,2018-12-08,11,18,2.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,4.0,12.0,11.0,1.0,13.0,2.0,0.0,0.0,0.0,4.0,3.8,1.95,3.9,18/19
155,2018-12-08,13,14,0.0,2.0,2.0,1.0,2.0,11.0,7.0,3.0,2.0,12.0,7.0,6.0,5.0,3.0,1.0,0.0,0.0,3.8,3.75,2.0,3.9,18/19
156,2018-12-08,0,2,4.0,1.0,0.0,0.0,0.0,20.0,10.0,11.0,4.0,11.0,15.0,10.0,3.0,1.0,1.0,0.0,1.0,1.33,5.75,10.0,1.33,18/19
157,2018-12-08,15,19,3.0,2.0,0.0,1.0,2.0,13.0,8.0,6.0,4.0,10.0,8.0,5.0,3.0,1.0,2.0,0.0,0.0,2.3,3.4,3.4,2.2,18/19
158,2018-12-09,4,6,1.0,2.0,2.0,1.0,1.0,12.0,13.0,4.0,6.0,10.0,17.0,4.0,6.0,2.0,5.0,1.0,0.0,2.9,3.2,2.7,2.85,18/19
159,2018-12-10,12,5,2.0,2.0,1.0,0.0,0.0,12.0,15.0,5.0,3.0,13.0,13.0,6.0,6.0,1.0,1.0,0.0,0.0,1.8,3.75,5.0,1.75,18/19
160,2018-12-15,19,13,1.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,2.0,10.0,8.0,4.0,4.0,2.0,1.0,0.0,0.0,2.62,3.2,3.0,2.55,18/19
161,2018-12-15,2,15,0.0,2.0,2.0,2.0,2.0,16.0,6.0,4.0,3.0,14.0,10.0,6.0,4.0,2.0,1.0,0.0,0.0,2.9,3.6,2.5,2.85,18/19
162,2018-12-15,3,4,0.0,1.0,2.0,0.0,1.0,15.0,8.0,5.0,5.0,5.0,13.0,10.0,1.0,1.0,1.0,0.0,0.0,2.6,3.1,3.1,2.55,18/19
163,2018-12-15,18,12,3.0,1.0,0.0,0.0,0.0,13.0,9.0,5.0,2.0,7.0,9.0,6.0,2.0,1.0,2.0,0.0,0.0,1.22,7.5,13.0,1.22,18/19
164,2018-12-15,14,17,1.0,0.0,0.0,0.0,1.0,15.0,4.0,3.0,0.0,7.0,8.0,8.0,3.0,0.0,2.0,0.0,0.0,1.18,8.0,19.0,1.18,18/19
165,2018-12-15,5,10,3.0,2.0,0.0,0.0,0.0,17.0,10.0,8.0,3.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.64,3.9,6.0,1.65,18/19
166,2018-12-15,6,1,2.0,0.0,0.0,0.0,0.0,9.0,13.0,3.0,3.0,15.0,7.0,5.0,3.0,1.0,2.0,0.0,0.0,1.95,3.6,4.33,1.95,18/19
167,2018-12-16,16,11,1.0,2.0,2.0,2.0,2.0,6.0,10.0,2.0,3.0,14.0,6.0,4.0,1.0,2.0,2.0,0.0,0.0,7.5,4.5,1.5,8.0,18/19
168,2018-12-16,8,0,3.0,1.0,0.0,1.0,1.0,36.0,6.0,11.0,2.0,6.0,14.0,13.0,2.0,0.0,2.0,0.0,0.0,1.57,4.5,6.0,1.53,18/19
169,2018-12-16,9,7,3.0,2.0,0.0,1.0,0.0,12.0,13.0,7.0,4.0,12.0,10.0,4.0,5.0,3.0,1.0,0.0,0.0,4.1,3.9,1.9,4.0,18/19
170,2018-12-21,6,8,0.0,2.0,2.0,1.0,2.0,11.0,15.0,5.0,6.0,7.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,7.0,4.0,1.57,6.5,18/19
171,2018-12-22,7,17,3.0,1.0,0.0,0.0,0.0,10.0,7.0,6.0,2.0,10.0,14.0,1.0,3.0,2.0,5.0,0.0,0.0,1.25,6.5,15.0,1.22,18/19
172,2018-12-22,1,16,2.0,0.0,0.0,0.0,0.0,14.0,10.0,3.0,5.0,8.0,18.0,6.0,5.0,2.0,0.0,0.0,1.0,1.9,3.7,4.33,1.85,18/19
173,2018-12-22,10,0,1.0,5.0,2.0,3.0,2.0,9.0,17.0,3.0,9.0,13.0,13.0,4.0,7.0,2.0,1.0,0.0,0.0,6.5,4.2,1.57,5.75,18/19
174,2018-12-22,11,13,0.0,1.0,2.0,0.0,1.0,17.0,8.0,5.0,3.0,10.0,9.0,9.0,5.0,0.0,2.0,0.0,0.0,1.33,5.5,11.0,1.33,18/19
175,2018-12-22,3,9,1.0,3.0,2.0,2.0,2.0,16.0,13.0,5.0,6.0,12.0,9.0,8.0,2.0,2.0,3.0,0.0,0.0,3.1,3.1,2.6,3.1,18/19
176,2018-12-22,18,19,2.0,3.0,2.0,2.0,2.0,19.0,5.0,5.0,3.0,7.0,6.0,13.0,0.0,0.0,4.0,0.0,0.0,1.14,10.0,21.0,1.15,18/19
177,2018-12-22,4,2,0.0,0.0,1.0,0.0,1.0,9.0,4.0,0.0,2.0,9.0,12.0,6.0,0.0,1.0,2.0,0.0,0.0,2.0,3.6,4.0,1.95,18/19
178,2018-12-22,15,5,0.0,2.0,2.0,1.0,2.0,18.0,11.0,7.0,5.0,9.0,11.0,10.0,4.0,3.0,2.0,0.0,0.0,2.37,3.5,3.1,2.25,18/19
179,2018-12-23,12,14,2.0,6.0,2.0,3.0,2.0,10.0,17.0,3.0,8.0,13.0,9.0,2.0,1.0,0.0,2.0,0.0,0.0,3.25,3.5,2.3,3.2,18/19
180,2018-12-26,16,7,1.0,1.0,1.0,1.0,1.0,12.0,7.0,3.0,4.0,10.0,4.0,4.0,9.0,2.0,1.0,0.0,0.0,5.25,3.9,1.72,5.25,18/19
181,2018-12-26,17,12,1.0,5.0,2.0,3.0,2.0,11.0,13.0,4.0,6.0,11.0,19.0,5.0,7.0,2.0,4.0,0.0,0.0,4.33,3.5,1.95,4.33,18/19
182,2018-12-26,19,10,0.0,0.0,1.0,0.0,1.0,31.0,9.0,5.0,4.0,9.0,11.0,12.0,1.0,0.0,3.0,0.0,0.0,1.66,4.0,5.75,1.65,18/19
183,2018-12-26,2,6,1.0,1.0,1.0,0.0,1.0,11.0,14.0,9.0,5.0,9.0,6.0,2.0,0.0,2.0,1.0,0.0,0.0,3.25,3.4,2.37,3.25,18/19
184,2018-12-26,13,18,2.0,1.0,0.0,1.0,1.0,10.0,11.0,5.0,4.0,5.0,8.0,3.0,7.0,2.0,2.0,0.0,1.0,9.5,5.25,1.36,8.5,18/19
185,2018-12-26,8,4,4.0,0.0,0.0,0.0,0.0,16.0,6.0,8.0,2.0,7.0,9.0,10.0,2.0,0.0,0.0,0.0,0.0,1.16,8.5,19.0,1.16,18/19
186,2018-12-26,0,3,3.0,1.0,0.0,0.0,0.0,16.0,10.0,10.0,2.0,9.0,13.0,5.0,3.0,1.0,1.0,0.0,0.0,1.25,6.5,15.0,1.22,18/19
187,2018-12-26,14,1,5.0,0.0,0.0,0.0,0.0,10.0,14.0,7.0,4.0,4.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,1.36,5.5,9.0,1.34,18/19
188,2018-12-26,5,11,1.0,2.0,2.0,1.0,1.0,10.0,10.0,2.0,4.0,15.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,5.25,3.8,1.75,5.0,18/19
189,2018-12-27,9,15,1.0,2.0,2.0,0.0,1.0,11.0,16.0,5.0,5.0,10.0,3.0,4.0,5.0,2.0,0.0,0.0,0.0,2.3,3.5,3.3,2.2,18/19
190,2018-12-29,16,12,1.0,0.0,0.0,0.0,1.0,11.0,13.0,3.0,4.0,10.0,11.0,6.0,6.0,0.0,2.0,0.0,0.0,3.25,3.4,2.14,3.5,18/19
191,2018-12-29,2,3,1.0,0.0,0.0,0.0,1.0,14.0,9.0,5.0,5.0,12.0,10.0,4.0,3.0,3.0,1.0,0.0,0.0,2.0,3.4,3.75,2.05,18/19
192,2018-12-29,13,10,0.0,1.0,2.0,0.0,1.0,16.0,12.0,7.0,3.0,14.0,16.0,10.0,4.0,0.0,2.0,0.0,0.0,1.55,4.0,6.0,1.57,18/19
193,2018-12-29,8,7,5.0,1.0,0.0,1.0,0.0,15.0,8.0,10.0,2.0,8.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,1.5,4.5,5.75,1.5,18/19
194,2018-12-29,14,6,1.0,3.0,2.0,0.0,0.0,10.0,11.0,3.0,4.0,7.0,7.0,6.0,7.0,3.0,2.0,0.0,0.0,1.33,5.0,8.5,1.33,18/19
195,2018-12-29,5,4,1.0,1.0,1.0,1.0,2.0,12.0,8.0,5.0,2.0,17.0,16.0,3.0,6.0,1.0,2.0,0.0,0.0,1.85,3.6,4.0,1.8,18/19
196,2018-12-30,17,15,2.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,4.0,15.0,11.0,5.0,5.0,1.0,4.0,0.0,0.0,3.3,3.2,2.25,3.25,18/19
197,2018-12-30,19,11,0.0,1.0,2.0,0.0,1.0,4.0,12.0,0.0,4.0,11.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,4.75,4.0,1.66,5.0,18/19
198,2018-12-30,0,1,4.0,1.0,0.0,1.0,0.0,11.0,7.0,8.0,3.0,10.0,7.0,4.0,5.0,2.0,0.0,1.0,0.0,1.33,4.75,10.0,1.33,18/19
199,2018-12-30,9,18,1.0,3.0,2.0,3.0,2.0,5.0,14.0,4.0,6.0,11.0,10.0,3.0,8.0,2.0,3.0,1.0,0.0,10.0,5.25,1.3,9.5,18/19
200,2019-01-01,7,2,4.0,1.0,0.0,0.0,0.0,16.0,9.0,9.0,4.0,7.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,1.33,5.75,9.5,1.33,18/19
201,2019-01-01,10,14,0.0,3.0,2.0,3.0,2.0,6.0,13.0,3.0,4.0,6.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,7.5,4.5,1.5,7.25,18/19
202,2019-01-01,12,13,0.0,1.0,2.0,0.0,1.0,17.0,8.0,2.0,4.0,5.0,8.0,6.0,5.0,3.0,1.0,0.0,0.0,2.0,3.5,4.2,2.05,18/19
203,2019-01-02,1,5,3.0,3.0,1.0,3.0,1.0,25.0,11.0,12.0,3.0,9.0,15.0,4.0,2.0,1.0,4.0,0.0,0.0,2.6,3.6,2.75,2.5,18/19
204,2019-01-02,11,9,0.0,0.0,1.0,0.0,1.0,17.0,6.0,6.0,2.0,8.0,11.0,7.0,2.0,1.0,2.0,0.0,0.0,1.28,6.5,11.0,1.28,18/19
205,2019-01-02,3,17,1.0,2.0,2.0,1.0,1.0,9.0,16.0,2.0,8.0,11.0,9.0,5.0,2.0,0.0,4.0,1.0,1.0,2.14,3.1,4.2,2.15,18/19
206,2019-01-02,4,0,0.0,2.0,2.0,0.0,1.0,14.0,16.0,3.0,7.0,10.0,9.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,4.2,1.61,6.0,18/19
207,2019-01-02,15,16,2.0,2.0,1.0,0.0,1.0,13.0,13.0,6.0,6.0,9.0,11.0,1.0,5.0,0.0,1.0,0.0,0.0,1.95,3.75,4.0,1.95,18/19
208,2019-01-02,6,19,0.0,2.0,2.0,0.0,1.0,9.0,17.0,1.0,4.0,9.0,7.0,3.0,10.0,4.0,1.0,0.0,0.0,2.0,3.4,4.33,2.0,18/19
209,2019-01-03,18,8,2.0,1.0,0.0,0.0,0.0,9.0,7.0,4.0,5.0,12.0,7.0,2.0,1.0,4.0,2.0,0.0,0.0,2.04,3.8,3.6,2.05,18/19
210,2019-01-12,16,8,0.0,1.0,2.0,0.0,1.0,7.0,10.0,0.0,3.0,15.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,11.0,6.0,1.3,10.0,18/19
211,2019-01-12,17,2,2.0,1.0,0.0,1.0,0.0,11.0,12.0,0.0,4.0,5.0,9.0,2.0,6.0,1.0,2.0,0.0,0.0,2.4,3.3,3.25,2.35,18/19
212,2019-01-12,10,3,0.0,0.0,1.0,0.0,1.0,3.0,14.0,0.0,2.0,12.0,14.0,3.0,10.0,3.0,1.0,0.0,0.0,2.25,3.25,3.6,2.2,18/19
213,2019-01-12,11,4,2.0,1.0,0.0,1.0,1.0,10.0,9.0,6.0,2.0,6.0,13.0,8.0,5.0,1.0,1.0,0.0,0.0,1.22,7.0,15.0,1.22,18/19
214,2019-01-12,19,5,1.0,2.0,2.0,0.0,0.0,15.0,16.0,6.0,2.0,11.0,11.0,7.0,7.0,1.0,4.0,0.0,0.0,2.25,3.4,3.5,2.2,18/19
215,2019-01-12,13,9,1.0,2.0,2.0,2.0,2.0,23.0,8.0,6.0,3.0,7.0,9.0,10.0,3.0,2.0,1.0,0.0,1.0,1.95,3.5,4.33,1.91,18/19
216,2019-01-12,15,7,1.0,0.0,0.0,0.0,1.0,11.0,11.0,3.0,2.0,7.0,10.0,7.0,3.0,0.0,2.0,0.0,0.0,3.5,4.0,2.05,3.5,18/19
217,2019-01-13,12,1,2.0,0.0,0.0,0.0,1.0,15.0,16.0,3.0,7.0,17.0,8.0,5.0,9.0,5.0,0.0,0.0,0.0,1.75,4.0,4.8,1.75,18/19
218,2019-01-13,14,0,0.0,1.0,2.0,1.0,2.0,21.0,13.0,11.0,8.0,8.0,8.0,7.0,4.0,1.0,2.0,0.0,0.0,2.05,3.7,3.75,2.05,18/19
219,2019-01-14,18,6,3.0,0.0,0.0,0.0,0.0,24.0,3.0,9.0,0.0,6.0,3.0,12.0,1.0,1.0,0.0,0.0,1.0,1.18,8.0,17.0,1.18,18/19
220,2019-01-19,7,11,2.0,0.0,0.0,0.0,0.0,13.0,13.0,5.0,1.0,13.0,15.0,5.0,6.0,0.0,2.0,0.0,0.0,3.1,3.6,2.37,3.0,18/19
221,2019-01-19,1,15,2.0,0.0,0.0,0.0,1.0,10.0,9.0,4.0,1.0,6.0,10.0,2.0,3.0,0.0,1.0,0.0,0.0,2.37,3.7,3.0,2.35,18/19
222,2019-01-19,8,19,4.0,3.0,0.0,1.0,2.0,19.0,9.0,9.0,3.0,6.0,8.0,8.0,3.0,0.0,1.0,1.0,0.0,1.2,7.5,17.0,1.18,18/19
223,2019-01-19,0,16,2.0,1.0,0.0,0.0,0.0,20.0,7.0,5.0,3.0,11.0,11.0,6.0,5.0,1.0,0.0,0.0,0.0,1.3,5.75,12.0,1.3,18/19
224,2019-01-19,4,10,3.0,0.0,0.0,0.0,0.0,16.0,9.0,6.0,1.0,11.0,6.0,7.0,10.0,0.0,1.0,0.0,0.0,1.95,3.4,4.5,1.95,18/19
225,2019-01-19,9,12,2.0,1.0,0.0,0.0,1.0,11.0,7.0,4.0,2.0,12.0,11.0,7.0,6.0,2.0,1.0,0.0,0.0,2.75,3.4,2.7,2.65,18/19
226,2019-01-19,5,17,0.0,0.0,1.0,0.0,1.0,9.0,11.0,4.0,3.0,14.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,1.65,4.0,5.75,1.62,18/19
227,2019-01-19,6,13,4.0,3.0,0.0,0.0,0.0,12.0,16.0,7.0,6.0,11.0,10.0,5.0,9.0,3.0,3.0,0.0,0.0,2.37,3.2,3.4,2.3,18/19
228,2019-01-20,2,14,1.0,2.0,2.0,0.0,0.0,12.0,14.0,4.0,5.0,10.0,8.0,7.0,10.0,2.0,3.0,0.0,0.0,5.25,3.8,1.75,5.25,18/19
229,2019-01-20,3,18,0.0,3.0,2.0,1.0,2.0,5.0,12.0,2.0,4.0,10.0,9.0,1.0,4.0,2.0,2.0,0.0,0.0,21.0,8.5,1.16,21.0,18/19
230,2019-01-29,7,10,2.0,1.0,0.0,0.0,1.0,15.0,19.0,4.0,2.0,14.0,12.0,4.0,7.0,3.0,3.0,0.0,0.0,1.22,7.0,15.0,1.25,18/19
231,2019-01-29,2,16,4.0,2.0,0.0,2.0,2.0,24.0,15.0,7.0,6.0,10.0,5.0,10.0,1.0,2.0,3.0,0.0,0.0,2.37,3.3,3.3,2.4,18/19
232,2019-01-29,3,12,0.0,1.0,2.0,1.0,2.0,10.0,10.0,2.0,5.0,13.0,10.0,3.0,4.0,1.0,4.0,0.0,1.0,4.0,3.3,2.1,4.0,18/19
233,2019-01-29,0,17,2.0,2.0,1.0,0.0,1.0,28.0,6.0,9.0,4.0,10.0,9.0,11.0,3.0,1.0,3.0,0.0,0.0,1.28,6.0,12.0,1.26,18/19
234,2019-01-29,4,18,2.0,1.0,0.0,1.0,2.0,6.0,12.0,2.0,4.0,9.0,7.0,1.0,8.0,2.0,3.0,0.0,0.0,19.0,8.0,1.18,16.5,18/19
235,2019-01-29,6,15,3.0,0.0,0.0,0.0,1.0,20.0,4.0,9.0,0.0,8.0,10.0,5.0,1.0,4.0,1.0,0.0,0.0,2.1,3.5,3.75,2.1,18/19
236,2019-01-30,1,11,4.0,0.0,0.0,0.0,1.0,12.0,11.0,7.0,7.0,8.0,6.0,3.0,7.0,1.0,0.0,0.0,0.0,5.25,4.2,1.66,5.5,18/19
237,2019-01-30,8,13,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,2.0,13.0,6.0,7.0,1.0,1.0,3.0,0.0,0.0,1.22,7.0,15.0,1.22,18/19
238,2019-01-30,9,19,1.0,1.0,1.0,1.0,2.0,13.0,15.0,4.0,3.0,11.0,8.0,3.0,8.0,2.0,2.0,0.0,1.0,2.4,3.4,3.2,2.3,18/19
239,2019-01-30,14,5,2.0,1.0,0.0,1.0,2.0,17.0,9.0,3.0,1.0,6.0,9.0,9.0,5.0,0.0,4.0,0.0,0.0,1.66,4.0,5.75,1.65,18/19
240,2019-02-02,16,5,0.0,0.0,1.0,0.0,1.0,21.0,5.0,4.0,0.0,15.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,2.55,3.3,3.0,2.45,18/19
241,2019-02-02,17,9,1.0,1.0,1.0,0.0,1.0,15.0,10.0,6.0,4.0,10.0,9.0,4.0,2.0,3.0,1.0,0.0,0.0,2.55,3.5,2.87,2.5,18/19
242,2019-02-02,10,1,2.0,0.0,0.0,0.0,0.0,12.0,9.0,5.0,2.0,17.0,14.0,6.0,7.0,1.0,2.0,0.0,0.0,3.25,3.5,2.3,3.0,18/19
243,2019-02-02,11,3,5.0,0.0,0.0,0.0,0.0,23.0,5.0,7.0,2.0,8.0,5.0,11.0,2.0,0.0,0.0,0.0,0.0,1.2,7.5,19.0,1.17,18/19
244,2019-02-02,19,2,2.0,0.0,0.0,0.0,0.0,17.0,8.0,6.0,0.0,9.0,12.0,11.0,1.0,2.0,3.0,0.0,0.0,2.05,3.5,4.0,2.0,18/19
245,2019-02-02,12,6,1.0,3.0,2.0,2.0,2.0,13.0,8.0,4.0,4.0,12.0,14.0,3.0,1.0,3.0,1.0,0.0,0.0,2.37,3.4,3.25,2.3,18/19
246,2019-02-02,14,4,1.0,0.0,0.0,0.0,1.0,21.0,8.0,4.0,2.0,6.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,1.44,4.5,9.0,1.42,18/19
247,2019-02-03,13,0,0.0,1.0,2.0,1.0,2.0,17.0,10.0,6.0,6.0,14.0,9.0,7.0,2.0,4.0,4.0,0.0,0.0,3.6,3.5,2.15,3.7,18/19
248,2019-02-03,18,7,3.0,1.0,0.0,1.0,0.0,19.0,4.0,12.0,2.0,11.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,1.33,6.0,9.0,1.3,18/19
249,2019-02-04,15,8,1.0,1.0,1.0,1.0,1.0,13.0,11.0,2.0,6.0,9.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,8.0,5.25,1.4,7.75,18/19
250,2019-02-06,12,18,0.0,2.0,2.0,1.0,2.0,4.0,15.0,1.0,4.0,12.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,10.0,6.25,1.3,10.0,18/19
251,2019-02-09,16,17,1.0,3.0,2.0,1.0,2.0,16.0,9.0,6.0,5.0,8.0,7.0,9.0,3.0,1.0,1.0,0.0,0.0,2.05,3.3,4.2,2.0,18/19
252,2019-02-09,19,15,1.0,1.0,1.0,1.0,2.0,25.0,6.0,5.0,4.0,12.0,9.0,10.0,4.0,3.0,0.0,0.0,0.0,2.1,3.5,3.75,2.05,18/19
253,2019-02-09,2,0,0.0,3.0,2.0,2.0,2.0,15.0,15.0,3.0,7.0,14.0,9.0,5.0,4.0,3.0,2.0,0.0,0.0,5.5,4.4,1.61,5.5,18/19
254,2019-02-09,3,7,1.0,2.0,2.0,2.0,2.0,15.0,9.0,6.0,4.0,17.0,12.0,5.0,0.0,3.0,2.0,0.0,0.0,5.75,4.4,1.6,5.5,18/19
255,2019-02-09,8,1,3.0,0.0,0.0,0.0,0.0,20.0,12.0,9.0,2.0,14.0,6.0,8.0,5.0,2.0,2.0,0.0,0.0,1.22,7.5,14.0,1.19,18/19
256,2019-02-09,9,10,1.0,2.0,2.0,0.0,1.0,14.0,6.0,7.0,3.0,15.0,12.0,8.0,2.0,3.0,3.0,0.0,0.0,1.75,3.9,5.0,1.75,18/19
257,2019-02-09,5,12,1.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,4.0,21.0,10.0,8.0,2.0,2.0,0.0,0.0,1.0,2.35,3.5,3.2,2.25,18/19
258,2019-02-10,18,11,6.0,0.0,0.0,0.0,0.0,15.0,12.0,9.0,4.0,9.0,13.0,2.0,2.0,1.0,2.0,0.0,0.0,1.5,4.75,7.0,1.48,18/19
259,2019-02-10,14,13,3.0,1.0,0.0,0.0,0.0,12.0,20.0,5.0,9.0,11.0,4.0,2.0,9.0,3.0,1.0,0.0,0.0,1.7,3.9,5.5,1.65,18/19
260,2019-02-11,6,4,1.0,1.0,1.0,0.0,1.0,22.0,9.0,6.0,3.0,7.0,9.0,13.0,1.0,1.0,3.0,0.0,0.0,1.7,3.75,5.75,1.7,18/19
261,2019-02-22,10,5,1.0,5.0,2.0,1.0,2.0,15.0,12.0,6.0,7.0,10.0,11.0,3.0,3.0,1.0,2.0,0.0,0.0,3.1,3.4,2.45,3.1,18/19
262,2019-02-22,15,2,3.0,1.0,0.0,1.0,0.0,21.0,8.0,7.0,5.0,11.0,11.0,12.0,0.0,1.0,1.0,0.0,0.0,1.95,3.8,4.0,1.91,18/19
263,2019-02-23,1,6,1.0,1.0,1.0,0.0,0.0,10.0,10.0,3.0,2.0,10.0,15.0,9.0,8.0,4.0,5.0,0.0,0.0,2.87,3.4,2.62,2.8,18/19
264,2019-02-23,17,14,2.0,1.0,0.0,0.0,1.0,10.0,17.0,4.0,6.0,9.0,12.0,7.0,6.0,1.0,3.0,0.0,0.0,5.75,3.8,1.7,5.25,18/19
265,2019-02-23,13,19,1.0,4.0,2.0,1.0,2.0,27.0,7.0,5.0,5.0,7.0,14.0,8.0,3.0,2.0,1.0,0.0,0.0,2.25,3.4,3.5,2.15,18/19
266,2019-02-23,4,3,2.0,0.0,0.0,0.0,1.0,29.0,3.0,12.0,1.0,11.0,7.0,12.0,0.0,2.0,0.0,0.0,1.0,1.83,3.5,5.25,1.83,18/19
267,2019-02-24,7,9,2.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,4.0,7.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,1.5,4.75,7.0,1.45,18/19
268,2019-02-24,0,8,0.0,0.0,1.0,0.0,1.0,6.0,7.0,3.0,1.0,15.0,17.0,3.0,7.0,1.0,3.0,0.0,0.0,3.1,3.5,2.37,3.0,18/19
269,2019-02-26,10,12,0.0,3.0,2.0,1.0,2.0,6.0,12.0,0.0,4.0,12.0,12.0,3.0,4.0,3.0,1.0,0.0,0.0,3.75,3.4,2.15,3.7,18/19
